index	cluster95	Domain	phylum	class	order	family	genus	species	subspecies	Label
1634001001	1634	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter sp002161355	001001	Mediterraneibacter sp002161355 001001
1635001001	1635	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Longicatena	Longicatena sp003481775	001001	Longicatena sp003481775 001001
1641001001	1641	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp001587175	001001	Streptococcus sp001587175 001001
1642001004	1642	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	UBA1777 sp900547315	001004	UBA1777 sp900547315 001004
1642001001	1642	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	UBA1777 sp900547315	001001	UBA1777 sp900547315 001001
1642001002	1642	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	UBA1777 sp900547315	001002	UBA1777 sp900547315 001002
1643001001	1643	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides congonensis	001001	Bacteroides congonensis 001001
1647001004	1647	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	001004	Enterobacter roggenkampii 001004
1647001003	1647	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	001003	Enterobacter roggenkampii 001003
1647001001	1647	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	001001	Enterobacter roggenkampii 001001
1647001002	1647	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	001002	Enterobacter roggenkampii 001002
1647001005	1647	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	001005	Enterobacter roggenkampii 001005
1649001001	1649	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp000479315	001001	Streptococcus sp000479315 001001
1652001001	1652	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp001304935	001001	Blautia sp001304935 001001
1653001001	1653	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium angulatum	001001	Bifidobacterium angulatum 001001
1654001001	1654	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp000765215	001001	Dorea sp000765215 001001
1660001001	1660	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp900543885	001001	Enterocloster sp900543885 001001
1662001002	1662	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp900543065	001002	Streptococcus sp900543065 001002
1662001001	1662	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp900543065	001001	Streptococcus sp900543065 001001
1663001001	1663	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp000435395	001001	Acutalibacter sp000435395 001001
1667001001	1667	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NK3B98	NK3B98 sp900545815	001001	NK3B98 sp900545815 001001
1671001002	1671	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS856	UMGS856 sp900546265	001002	UMGS856 sp900546265 001002
1671001001	1671	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS856	UMGS856 sp900546265	001001	UMGS856 sp900546265 001001
1674001002	1674	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	001002	Escherichia fergusonii 001002
1674001001	1674	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	001001	Escherichia fergusonii 001001
1675001001	1675	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp900544265	001001	Alistipes sp900544265 001001
1678001002	1678	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella sp002159975	001002	Barnesiella sp002159975 001002
1679001001	1679	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp000155435	001001	Enterocloster sp000155435 001001
1680001001	1680	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Coprobacillus	Coprobacillus cateniformis	001001	Coprobacillus cateniformis 001001
1680001002	1680	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Coprobacillus	Coprobacillus cateniformis	001002	Coprobacillus cateniformis 001002
1681001001	1681	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp900549305	001001	Alistipes sp900549305 001001
1691001001	1691	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella corporis	001001	Prevotella corporis 001001
1693001002	1693	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium mitsuokai	001002	Catenibacterium mitsuokai 001002
1693001001	1693	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium mitsuokai	001001	Catenibacterium mitsuokai 001001
1693001004	1693	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium mitsuokai	001004	Catenibacterium mitsuokai 001004
1697001004	1697	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A ihumii	001004	Alistipes_A ihumii 001004
1697001001	1697	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A ihumii	001001	Alistipes_A ihumii 001001
1697001003	1697	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A ihumii	001003	Alistipes_A ihumii 001003
1697001002	1697	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A ihumii	001002	Alistipes_A ihumii 001002
1698001001	1698	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	UBA1191 sp900545775	001001	UBA1191 sp900545775 001001
1700001001	1700	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio piger	001001	Desulfovibrio piger 001001
1700001003	1700	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio piger	001003	Desulfovibrio piger 001003
1703001001	1703	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia celatus_A	001001	Adlercreutzia celatus_A 001001
1703001002	1703	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia celatus_A	001002	Adlercreutzia celatus_A 001002
1705001005	1705	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	001005	Clostridioides difficile 001005
1707001001	1707	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp005843885	001001	Escherichia sp005843885 001001
1707001002	1707	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp005843885	001002	Escherichia sp005843885 001002
1708001002	1708	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	CAG-274 sp000432155	001002	CAG-274 sp000432155 001002
1708001001	1708	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	CAG-274 sp000432155	001001	CAG-274 sp000432155 001001
1709001001	1709	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp900546915	001001	CAG-110 sp900546915 001001
1711001004	1711	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dielma	Dielma fastidiosa	001004	Dielma fastidiosa 001004
1711001003	1711	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dielma	Dielma fastidiosa	001003	Dielma fastidiosa 001003
1711001001	1711	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dielma	Dielma fastidiosa	001001	Dielma fastidiosa 001001
1712001003	1712	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium	001003	Enterococcus_B faecium 001003
1712001002	1712	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium	001002	Enterococcus_B faecium 001002
1712001001	1712	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium	001001	Enterococcus_B faecium 001001
1714001002	1714	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus_A	Butyricicoccus_A sp002395695	001002	Butyricicoccus_A sp002395695 001002
1714001001	1714	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus_A	Butyricicoccus_A sp002395695	001001	Butyricicoccus_A sp002395695 001001
1718001001	1718	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium_A	Lachnoclostridium_A edouardi	001001	Lachnoclostridium_A edouardi 001001
1719001001	1719	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp900548765	001001	Agathobacter sp900548765 001001
1722001003	1722	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus	001003	Streptococcus anginosus 001003
1722001001	1722	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus	001001	Streptococcus anginosus 001001
1722001002	1722	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus	001002	Streptococcus anginosus 001002
1725001001	1725	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp001916065	001001	CAG-269 sp001916065 001001
1726001001	1726	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-793	CAG-793 sp000433915	001001	CAG-793 sp000433915 001001
1727001001	1727	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	OEMR01	OEMR01 sp900199515	001001	OEMR01 sp900199515 001001
1732001002	1732	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp000435715	001002	CAG-145 sp000435715 001002
1732001004	1732	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp000435715	001004	CAG-145 sp000435715 001004
1733001001	1733	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus_D	Haemophilus_D parainfluenzae_K	001001	Haemophilus_D parainfluenzae_K 001001
1734001002	1734	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_N	001002	Streptococcus mitis_N 001002
1734001001	1734	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_N	001001	Streptococcus mitis_N 001001
1736001001	1736	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A hydrogenotrophica	001001	Blautia_A hydrogenotrophica 001001
1736001002	1736	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A hydrogenotrophica	001002	Blautia_A hydrogenotrophica 001002
1737001001	1737	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	COE1		001001	COE1 001001
1744001001	1744	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp001916035	001001	CAG-269 sp001916035 001001
1749001003	1749	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas sp002161485	001003	Butyricimonas sp002161485 001003
1749001001	1749	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas sp002161485	001001	Butyricimonas sp002161485 001001
1749001002	1749	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas sp002161485	001002	Butyricimonas sp002161485 001002
1749001005	1749	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas sp002161485	001005	Butyricimonas sp002161485 001005
1749001004	1749	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas sp002161485	001004	Butyricimonas sp002161485 001004
1750001001	1750	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_AC	001001	Streptococcus mitis_AC 001001
1751001001	1751	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900540375	001001	Prevotella sp900540375 001001
1752001001	1752	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium sp900546885	001001	Ruthenibacterium sp900546885 001001
1752001002	1752	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium sp900546885	001002	Ruthenibacterium sp900546885 001002
1755001001	1755	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp900540715	001001	Parabacteroides sp900540715 001001
1758001001	1758	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Longicatena	Longicatena sp000165065	001001	Longicatena sp000165065 001001
1759001003	1759	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_F	Ruminococcus_F champanellensis	001003	Ruminococcus_F champanellensis 001003
1760001001	1760	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia sp900546255	001001	Evtepia sp900546255 001001
1760001002	1760	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia sp900546255	001002	Evtepia sp900546255 001002
1761001002	1761	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bivia	001002	Prevotella bivia 001002
1761001003	1761	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bivia	001003	Prevotella bivia 001003
1763001001	1763	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-417	CAG-417 sp000432835	001001	CAG-417 sp000432835 001001
1769001001	1769	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA5446	UBA5446 sp900545405	001001	UBA5446 sp900545405 001001
1770001001	1770	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus pectinilyticus	001001	Monoglobus pectinilyticus 001001
1770001002	1770	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus pectinilyticus	001002	Monoglobus pectinilyticus 001002
1770001003	1770	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus pectinilyticus	001003	Monoglobus pectinilyticus 001003
1771001001	1771	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter youngae	001001	Citrobacter youngae 001001
1771001002	1771	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter youngae	001002	Citrobacter youngae 001002
1776001001	1776	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	UBA1777 sp002320035	001001	UBA1777 sp002320035 001001
1778001003	1778	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp900545285	001003	Ruminococcus_C sp900545285 001003
1778001001	1778	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp900545285	001001	Ruminococcus_C sp900545285 001001
1779001001	1779	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000433635	001001	Ruminococcus_C sp000433635 001001
1780001001	1780	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens_A	001001	Phascolarctobacterium_A succinatutens_A 001001
1782001001	1782	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp900545895	001001	Lawsonibacter sp900545895 001001
1784001002	1784	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp002472405	001002	F23-B02 sp002472405 001002
1784001003	1784	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp002472405	001003	F23-B02 sp002472405 001003
1784001001	1784	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp002472405	001001	F23-B02 sp002472405 001001
1785001002	1785	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter kobei	001002	Enterobacter kobei 001002
1785001001	1785	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter kobei	001001	Enterobacter kobei 001001
1785001003	1785	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter kobei	001003	Enterobacter kobei 001003
1793001001	1793	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis	001001	Enterocloster asparagiformis 001001
1793001002	1793	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis	001002	Enterocloster asparagiformis 001002
1794001001	1794	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Massilimaliae	Massilimaliae timonensis	001001	Massilimaliae timonensis 001001
1795001001	1795	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus sp900547455	001001	Negativibacillus sp900547455 001001
1796001001	1796	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis	001001	Streptococcus mitis 001001
1798001001	1798	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251385	001001	Prevotella sp002251385 001001
1801001001	1801	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-632	CAG-632 sp002406015	001001	CAG-632 sp002406015 001001
1802001001	1802	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_BB	001001	Streptococcus mitis_BB 001001
1804001001	1804	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pseudopneumoniae_O	001001	Streptococcus pseudopneumoniae_O 001001
1807001001	1807	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pseudopneumoniae	001001	Streptococcus pseudopneumoniae 001001
1809001001	1809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas		001001	Butyricimonas 001001
1811001001	1811	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA7173	UBA7173 sp900548705	001001	UBA7173 sp900548705 001001
1812001001	1812	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar	001001	Veillonella dispar 001001
1814001001	1814	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pseudopneumoniae_G	001001	Streptococcus pseudopneumoniae_G 001001
1816001001	1816	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_O	001001	Streptococcus mitis_O 001001
1817001001	1817	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	AF33-28	AF33-28 sp003477885	001001	AF33-28 sp003477885 001001
1819001001	1819	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus_D	Haemophilus_D parainfluenzae	001001	Haemophilus_D parainfluenzae 001001
1820001001	1820	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_AT	001001	Streptococcus mitis_AT 001001
