Value	Feature	test_study	data_type	random_state
0	1117001001	WirbelJ_2018	subspecies	646
0	1117001002	WirbelJ_2018	subspecies	646
0	1123001002	WirbelJ_2018	subspecies	646
48	1127001001	WirbelJ_2018	subspecies	646
0	1129001001	WirbelJ_2018	subspecies	646
120	1129001002	WirbelJ_2018	subspecies	646
0	1129001003	WirbelJ_2018	subspecies	646
0	1132001001	WirbelJ_2018	subspecies	646
0	1136001002	WirbelJ_2018	subspecies	646
8	1137001001	WirbelJ_2018	subspecies	646
17	1138001001	WirbelJ_2018	subspecies	646
15	1145001001	WirbelJ_2018	subspecies	646
0	1160001001	WirbelJ_2018	subspecies	646
13	1163001001	WirbelJ_2018	subspecies	646
21	1169001001	WirbelJ_2018	subspecies	646
2	1177001001	WirbelJ_2018	subspecies	646
0	1179001001	WirbelJ_2018	subspecies	646
5	1181001001	WirbelJ_2018	subspecies	646
1	1186001002	WirbelJ_2018	subspecies	646
6	1196001001	WirbelJ_2018	subspecies	646
1	1197001001	WirbelJ_2018	subspecies	646
1	1209001001	WirbelJ_2018	subspecies	646
0	1209001002	WirbelJ_2018	subspecies	646
29	1210001002	WirbelJ_2018	subspecies	646
22	1216001002	WirbelJ_2018	subspecies	646
0	1231001001	WirbelJ_2018	subspecies	646
0	1231001002	WirbelJ_2018	subspecies	646
1	1237001001	WirbelJ_2018	subspecies	646
22	1239001001	WirbelJ_2018	subspecies	646
3	1240001001	WirbelJ_2018	subspecies	646
3	1248001001	WirbelJ_2018	subspecies	646
6	1255001001	WirbelJ_2018	subspecies	646
0	1267001001	WirbelJ_2018	subspecies	646
0	1268001001	WirbelJ_2018	subspecies	646
3	1268001002	WirbelJ_2018	subspecies	646
0	1270001001	WirbelJ_2018	subspecies	646
0	1270001002	WirbelJ_2018	subspecies	646
1	1274001001	WirbelJ_2018	subspecies	646
13	1274001002	WirbelJ_2018	subspecies	646
1	1277001001	WirbelJ_2018	subspecies	646
15	1278001001	WirbelJ_2018	subspecies	646
27	1284001001	WirbelJ_2018	subspecies	646
42	1284001002	WirbelJ_2018	subspecies	646
29	1284001003	WirbelJ_2018	subspecies	646
0	1288001001	WirbelJ_2018	subspecies	646
2	1288001002	WirbelJ_2018	subspecies	646
11	1294001001	WirbelJ_2018	subspecies	646
8	1296001004	WirbelJ_2018	subspecies	646
11	1298001002	WirbelJ_2018	subspecies	646
29	1302001001	WirbelJ_2018	subspecies	646
87	1307001003	WirbelJ_2018	subspecies	646
24	1316001001	WirbelJ_2018	subspecies	646
3	1316001002	WirbelJ_2018	subspecies	646
0	1321001001	WirbelJ_2018	subspecies	646
0	1329001002	WirbelJ_2018	subspecies	646
40	1332001001	WirbelJ_2018	subspecies	646
3	1347001001	WirbelJ_2018	subspecies	646
0	1347001002	WirbelJ_2018	subspecies	646
51	1349001001	WirbelJ_2018	subspecies	646
2	1351001001	WirbelJ_2018	subspecies	646
4	1351001002	WirbelJ_2018	subspecies	646
1	1351001003	WirbelJ_2018	subspecies	646
8	1352001004	WirbelJ_2018	subspecies	646
17	1353001001	WirbelJ_2018	subspecies	646
0	1353001002	WirbelJ_2018	subspecies	646
4	1354001001	WirbelJ_2018	subspecies	646
14	1354001002	WirbelJ_2018	subspecies	646
5	1354001003	WirbelJ_2018	subspecies	646
53	1354001004	WirbelJ_2018	subspecies	646
36	1355001002	WirbelJ_2018	subspecies	646
0	1358001001	WirbelJ_2018	subspecies	646
1	1362001002	WirbelJ_2018	subspecies	646
10	1362001003	WirbelJ_2018	subspecies	646
0	1362001004	WirbelJ_2018	subspecies	646
8	1363001001	WirbelJ_2018	subspecies	646
1	1366001002	WirbelJ_2018	subspecies	646
5	1370001001	WirbelJ_2018	subspecies	646
0	1371001001	WirbelJ_2018	subspecies	646
43	1383001002	WirbelJ_2018	subspecies	646
2	1384001001	WirbelJ_2018	subspecies	646
0	1385001002	WirbelJ_2018	subspecies	646
4	1387001001	WirbelJ_2018	subspecies	646
0	1387001002	WirbelJ_2018	subspecies	646
4	1389001001	WirbelJ_2018	subspecies	646
4	1390001001	WirbelJ_2018	subspecies	646
3	1393001001	WirbelJ_2018	subspecies	646
0	1397001001	WirbelJ_2018	subspecies	646
0	1397001002	WirbelJ_2018	subspecies	646
0	1409001001	WirbelJ_2018	subspecies	646
0	1411001001	WirbelJ_2018	subspecies	646
0	1421001001	WirbelJ_2018	subspecies	646
76	1422001002	WirbelJ_2018	subspecies	646
0	1426001003	WirbelJ_2018	subspecies	646
27	1427001002	WirbelJ_2018	subspecies	646
1	1430001001	WirbelJ_2018	subspecies	646
2	1437001001	WirbelJ_2018	subspecies	646
4	1445001001	WirbelJ_2018	subspecies	646
2	1450001001	WirbelJ_2018	subspecies	646
1	1452001001	WirbelJ_2018	subspecies	646
4	1452001002	WirbelJ_2018	subspecies	646
0	1455001002	WirbelJ_2018	subspecies	646
4	1457001001	WirbelJ_2018	subspecies	646
6	1460001001	WirbelJ_2018	subspecies	646
19	1461001001	WirbelJ_2018	subspecies	646
1	1467001001	WirbelJ_2018	subspecies	646
0	1467001002	WirbelJ_2018	subspecies	646
1	1467001003	WirbelJ_2018	subspecies	646
1	1468001001	WirbelJ_2018	subspecies	646
92	1471001001	WirbelJ_2018	subspecies	646
1	1473001001	WirbelJ_2018	subspecies	646
1	1479001001	WirbelJ_2018	subspecies	646
3	1479001002	WirbelJ_2018	subspecies	646
0	1483001002	WirbelJ_2018	subspecies	646
5	1489001001	WirbelJ_2018	subspecies	646
4	1489001002	WirbelJ_2018	subspecies	646
0	1493001001	WirbelJ_2018	subspecies	646
2	1493001002	WirbelJ_2018	subspecies	646
0	1494001001	WirbelJ_2018	subspecies	646
0	1494001002	WirbelJ_2018	subspecies	646
6	1495001001	WirbelJ_2018	subspecies	646
21	1495001002	WirbelJ_2018	subspecies	646
6	1498001004	WirbelJ_2018	subspecies	646
21	1499001001	WirbelJ_2018	subspecies	646
0	1500001001	WirbelJ_2018	subspecies	646
0	1501001001	WirbelJ_2018	subspecies	646
22	1502001001	WirbelJ_2018	subspecies	646
19	1506001001	WirbelJ_2018	subspecies	646
14	1506001002	WirbelJ_2018	subspecies	646
8	1508001001	WirbelJ_2018	subspecies	646
0	1510001001	WirbelJ_2018	subspecies	646
4	1514001001	WirbelJ_2018	subspecies	646
0	1519001001	WirbelJ_2018	subspecies	646
29	1520001001	WirbelJ_2018	subspecies	646
0	1522001001	WirbelJ_2018	subspecies	646
2	1529001001	WirbelJ_2018	subspecies	646
0	1530001001	WirbelJ_2018	subspecies	646
41	1532001002	WirbelJ_2018	subspecies	646
1	1536001001	WirbelJ_2018	subspecies	646
44	1537001001	WirbelJ_2018	subspecies	646
4	1554001002	WirbelJ_2018	subspecies	646
11	1554001003	WirbelJ_2018	subspecies	646
14	1557001001	WirbelJ_2018	subspecies	646
6	1557001002	WirbelJ_2018	subspecies	646
1	1564001001	WirbelJ_2018	subspecies	646
6	1565001001	WirbelJ_2018	subspecies	646
4	1570001002	WirbelJ_2018	subspecies	646
1	1571001001	WirbelJ_2018	subspecies	646
18	1571001002	WirbelJ_2018	subspecies	646
0	1573001001	WirbelJ_2018	subspecies	646
5	1575001001	WirbelJ_2018	subspecies	646
0	1580001001	WirbelJ_2018	subspecies	646
0	1580001002	WirbelJ_2018	subspecies	646
1	1589001001	WirbelJ_2018	subspecies	646
23	1590001002	WirbelJ_2018	subspecies	646
4	1591001001	WirbelJ_2018	subspecies	646
51	1592001001	WirbelJ_2018	subspecies	646
1	1593001001	WirbelJ_2018	subspecies	646
1	1596001001	WirbelJ_2018	subspecies	646
0	1602001001	WirbelJ_2018	subspecies	646
0	1609001001	WirbelJ_2018	subspecies	646
0	1612001001	WirbelJ_2018	subspecies	646
2	1612001002	WirbelJ_2018	subspecies	646
16	1625001001	WirbelJ_2018	subspecies	646
1	1630001001	WirbelJ_2018	subspecies	646
1	1631001001	WirbelJ_2018	subspecies	646
0	1634001001	WirbelJ_2018	subspecies	646
1	1635001001	WirbelJ_2018	subspecies	646
0	1641001001	WirbelJ_2018	subspecies	646
2	1643001001	WirbelJ_2018	subspecies	646
19	1649001001	WirbelJ_2018	subspecies	646
49	1652001001	WirbelJ_2018	subspecies	646
19	1660001001	WirbelJ_2018	subspecies	646
2	1662001002	WirbelJ_2018	subspecies	646
0	1663001001	WirbelJ_2018	subspecies	646
0	1667001001	WirbelJ_2018	subspecies	646
0	1671001002	WirbelJ_2018	subspecies	646
15	1674001001	WirbelJ_2018	subspecies	646
8	1674001002	WirbelJ_2018	subspecies	646
14	1679001001	WirbelJ_2018	subspecies	646
6	1680001001	WirbelJ_2018	subspecies	646
96	1681001001	WirbelJ_2018	subspecies	646
0	1697001001	WirbelJ_2018	subspecies	646
0	1698001001	WirbelJ_2018	subspecies	646
10	1703001001	WirbelJ_2018	subspecies	646
0	1703001002	WirbelJ_2018	subspecies	646
10	1707001001	WirbelJ_2018	subspecies	646
2	1707001002	WirbelJ_2018	subspecies	646
0	1708001002	WirbelJ_2018	subspecies	646
0	1711001003	WirbelJ_2018	subspecies	646
0	1714001001	WirbelJ_2018	subspecies	646
0	1714001002	WirbelJ_2018	subspecies	646
4	1718001001	WirbelJ_2018	subspecies	646
2	1722001003	WirbelJ_2018	subspecies	646
0	1727001001	WirbelJ_2018	subspecies	646
6	1733001001	WirbelJ_2018	subspecies	646
0	1736001001	WirbelJ_2018	subspecies	646
0	1737001001	WirbelJ_2018	subspecies	646
5	1744001001	WirbelJ_2018	subspecies	646
1	1749001001	WirbelJ_2018	subspecies	646
1	1749001003	WirbelJ_2018	subspecies	646
0	1749001005	WirbelJ_2018	subspecies	646
2	1750001001	WirbelJ_2018	subspecies	646
0	1752001001	WirbelJ_2018	subspecies	646
0	1758001001	WirbelJ_2018	subspecies	646
2	1759001003	WirbelJ_2018	subspecies	646
2	1760001001	WirbelJ_2018	subspecies	646
0	1776001001	WirbelJ_2018	subspecies	646
3	1778001003	WirbelJ_2018	subspecies	646
3	1779001001	WirbelJ_2018	subspecies	646
0	1780001001	WirbelJ_2018	subspecies	646
2	1782001001	WirbelJ_2018	subspecies	646
0	1784001002	WirbelJ_2018	subspecies	646
33	1793001001	WirbelJ_2018	subspecies	646
16	1793001002	WirbelJ_2018	subspecies	646
8	1794001001	WirbelJ_2018	subspecies	646
3	1795001001	WirbelJ_2018	subspecies	646
4	1796001001	WirbelJ_2018	subspecies	646
0	1801001001	WirbelJ_2018	subspecies	646
4	1802001001	WirbelJ_2018	subspecies	646
4	1804001001	WirbelJ_2018	subspecies	646
5	1809001001	WirbelJ_2018	subspecies	646
14	1812001001	WirbelJ_2018	subspecies	646
2	1814001001	WirbelJ_2018	subspecies	646
1	1817001001	WirbelJ_2018	subspecies	646
2	1819001001	WirbelJ_2018	subspecies	646
2	1821001001	WirbelJ_2018	subspecies	646
7	1825001002	WirbelJ_2018	subspecies	646
0	1829001001	WirbelJ_2018	subspecies	646
1	1837001001	WirbelJ_2018	subspecies	646
24	1839001001	WirbelJ_2018	subspecies	646
0	1841001001	WirbelJ_2018	subspecies	646
47	1843001001	WirbelJ_2018	subspecies	646
25	1844001001	WirbelJ_2018	subspecies	646
1	1846001001	WirbelJ_2018	subspecies	646
2	1849001001	WirbelJ_2018	subspecies	646
31	1855001001	WirbelJ_2018	subspecies	646
1	1864001002	WirbelJ_2018	subspecies	646
8	1869001001	WirbelJ_2018	subspecies	646
4	1870001001	WirbelJ_2018	subspecies	646
0	1871001001	WirbelJ_2018	subspecies	646
5	1875001001	WirbelJ_2018	subspecies	646
5	1875001002	WirbelJ_2018	subspecies	646
5	1877001001	WirbelJ_2018	subspecies	646
3	1878001001	WirbelJ_2018	subspecies	646
2	1880001001	WirbelJ_2018	subspecies	646
0	1901001001	WirbelJ_2018	subspecies	646
0	1903001001	WirbelJ_2018	subspecies	646
1	1905001001	WirbelJ_2018	subspecies	646
29	1907001001	WirbelJ_2018	subspecies	646
40	1908001002	WirbelJ_2018	subspecies	646
9	1908001003	WirbelJ_2018	subspecies	646
0	1910001001	WirbelJ_2018	subspecies	646
4	1914001001	WirbelJ_2018	subspecies	646
1	1914001002	WirbelJ_2018	subspecies	646
2	1918001002	WirbelJ_2018	subspecies	646
12	1923001001	WirbelJ_2018	subspecies	646
0	1924001001	WirbelJ_2018	subspecies	646
1	1933001001	WirbelJ_2018	subspecies	646
0	1935001001	WirbelJ_2018	subspecies	646
0	1935001002	WirbelJ_2018	subspecies	646
0	1939001001	WirbelJ_2018	subspecies	646
0	1945001001	WirbelJ_2018	subspecies	646
19	1950001001	WirbelJ_2018	subspecies	646
6	1953001001	WirbelJ_2018	subspecies	646
4	1959001001	WirbelJ_2018	subspecies	646
28	1961001001	WirbelJ_2018	subspecies	646
0	1976001002	WirbelJ_2018	subspecies	646
4	1987001002	WirbelJ_2018	subspecies	646
1	1993001001	WirbelJ_2018	subspecies	646
5	2000001001	WirbelJ_2018	subspecies	646
0	2001001001	WirbelJ_2018	subspecies	646
0	2002001001	WirbelJ_2018	subspecies	646
11	2009001001	WirbelJ_2018	subspecies	646
0	2022001001	WirbelJ_2018	subspecies	646
1	2031001002	WirbelJ_2018	subspecies	646
0	2044001001	WirbelJ_2018	subspecies	646
15	2050001004	WirbelJ_2018	subspecies	646
30	2069001001	WirbelJ_2018	subspecies	646
1	2075001001	WirbelJ_2018	subspecies	646
9	2077001001	WirbelJ_2018	subspecies	646
28	2086001001	WirbelJ_2018	subspecies	646
20	2087001001	WirbelJ_2018	subspecies	646
21	2089001004	WirbelJ_2018	subspecies	646
0	2091001001	WirbelJ_2018	subspecies	646
14	2102001001	WirbelJ_2018	subspecies	646
13	2105001001	WirbelJ_2018	subspecies	646
12	2107001001	WirbelJ_2018	subspecies	646
1	2108001001	WirbelJ_2018	subspecies	646
9	2110001003	WirbelJ_2018	subspecies	646
44	2116001001	WirbelJ_2018	subspecies	646
0	2149001001	WirbelJ_2018	subspecies	646
2	2150001001	WirbelJ_2018	subspecies	646
30	2165001001	WirbelJ_2018	subspecies	646
11	2184001001	WirbelJ_2018	subspecies	646
3	2185001001	WirbelJ_2018	subspecies	646
1	2193001001	WirbelJ_2018	subspecies	646
3	2201001001	WirbelJ_2018	subspecies	646
2	2214001001	WirbelJ_2018	subspecies	646
2	2218001001	WirbelJ_2018	subspecies	646
1	2222001001	WirbelJ_2018	subspecies	646
40	2229001001	WirbelJ_2018	subspecies	646
7	2234001001	WirbelJ_2018	subspecies	646
113	2239001001	WirbelJ_2018	subspecies	646
108	2239001002	WirbelJ_2018	subspecies	646
0	2241001001	WirbelJ_2018	subspecies	646
1	2249001001	WirbelJ_2018	subspecies	646
46	2273001001	WirbelJ_2018	subspecies	646
0	2276001001	WirbelJ_2018	subspecies	646
8	2291001003	WirbelJ_2018	subspecies	646
3	2297001001	WirbelJ_2018	subspecies	646
4	2312001002	WirbelJ_2018	subspecies	646
9	2321001001	WirbelJ_2018	subspecies	646
0	2325001001	WirbelJ_2018	subspecies	646
15	2330001001	WirbelJ_2018	subspecies	646
1	2337001001	WirbelJ_2018	subspecies	646
5	2386001001	WirbelJ_2018	subspecies	646
33	2390001001	WirbelJ_2018	subspecies	646
9	2390001002	WirbelJ_2018	subspecies	646
0	2390001003	WirbelJ_2018	subspecies	646
0	2392001001	WirbelJ_2018	subspecies	646
8	2394001001	WirbelJ_2018	subspecies	646
0	2402001001	WirbelJ_2018	subspecies	646
1	2414001001	WirbelJ_2018	subspecies	646
0	2421001001	WirbelJ_2018	subspecies	646
0	2426001001	WirbelJ_2018	subspecies	646
0	2440001001	WirbelJ_2018	subspecies	646
5	2449001001	WirbelJ_2018	subspecies	646
91	2455001001	WirbelJ_2018	subspecies	646
5	2457001001	WirbelJ_2018	subspecies	646
16	2496001001	WirbelJ_2018	subspecies	646
0	2497001002	WirbelJ_2018	subspecies	646
0	2499001001	WirbelJ_2018	subspecies	646
0	2501001001	WirbelJ_2018	subspecies	646
61	2501001002	WirbelJ_2018	subspecies	646
0	2508001001	WirbelJ_2018	subspecies	646
8	2519001001	WirbelJ_2018	subspecies	646
0	2519001002	WirbelJ_2018	subspecies	646
1	2526001001	WirbelJ_2018	subspecies	646
15	2536001001	WirbelJ_2018	subspecies	646
7	2546001001	WirbelJ_2018	subspecies	646
0	2569001001	WirbelJ_2018	subspecies	646
1	2610001001	WirbelJ_2018	subspecies	646
11	2624001002	WirbelJ_2018	subspecies	646
4	2626001003	WirbelJ_2018	subspecies	646
2	2629001001	WirbelJ_2018	subspecies	646
8	2629001002	WirbelJ_2018	subspecies	646
0	2632001001	WirbelJ_2018	subspecies	646
0	2632001002	WirbelJ_2018	subspecies	646
2	2657001001	WirbelJ_2018	subspecies	646
0	2657001002	WirbelJ_2018	subspecies	646
8	2658001001	WirbelJ_2018	subspecies	646
4	2684001001	WirbelJ_2018	subspecies	646
4	2685001001	WirbelJ_2018	subspecies	646
0	2688001001	WirbelJ_2018	subspecies	646
0	2705001001	WirbelJ_2018	subspecies	646
91	2738001001	WirbelJ_2018	subspecies	646
2	2756001002	WirbelJ_2018	subspecies	646
5	2759001001	WirbelJ_2018	subspecies	646
26	2764001001	WirbelJ_2018	subspecies	646
27	2766001001	WirbelJ_2018	subspecies	646
1	2782001001	WirbelJ_2018	subspecies	646
1	2785001002	WirbelJ_2018	subspecies	646
0	2792001001	WirbelJ_2018	subspecies	646
152	2795001001	WirbelJ_2018	subspecies	646
4	2802001001	WirbelJ_2018	subspecies	646
4	2804001001	WirbelJ_2018	subspecies	646
0	2819001001	WirbelJ_2018	subspecies	646
7	2848001001	WirbelJ_2018	subspecies	646
7	2855001002	WirbelJ_2018	subspecies	646
0	2856001001	WirbelJ_2018	subspecies	646
1	2897001001	WirbelJ_2018	subspecies	646
5	2902001001	WirbelJ_2018	subspecies	646
5	2913001002	WirbelJ_2018	subspecies	646
1	2919001001	WirbelJ_2018	subspecies	646
1	2939001001	WirbelJ_2018	subspecies	646
0	2942001001	WirbelJ_2018	subspecies	646
0	2994001002	WirbelJ_2018	subspecies	646
6	3018001001	WirbelJ_2018	subspecies	646
0	3019001001	WirbelJ_2018	subspecies	646
8	3028001001	WirbelJ_2018	subspecies	646
1	3062001001	WirbelJ_2018	subspecies	646
0	3080001001	WirbelJ_2018	subspecies	646
0	3108001001	WirbelJ_2018	subspecies	646
13	3131001001	WirbelJ_2018	subspecies	646
2	3174001001	WirbelJ_2018	subspecies	646
0	3259001001	WirbelJ_2018	subspecies	646
9	3274001002	WirbelJ_2018	subspecies	646
23	3301001001	WirbelJ_2018	subspecies	646
0	3357001001	WirbelJ_2018	subspecies	646
3	3406001001	WirbelJ_2018	subspecies	646
13	3415001002	WirbelJ_2018	subspecies	646
0	3576001001	WirbelJ_2018	subspecies	646
0	3610001001	WirbelJ_2018	subspecies	646
0	3689001001	WirbelJ_2018	subspecies	646
264	3712001001	WirbelJ_2018	subspecies	646
0	3806001002	WirbelJ_2018	subspecies	646
0	3919001001	WirbelJ_2018	subspecies	646
0	4055001002	WirbelJ_2018	subspecies	646
6	4065001001	WirbelJ_2018	subspecies	646
59	4088001001	WirbelJ_2018	subspecies	646
0	4112001001	WirbelJ_2018	subspecies	646
5	4193001001	WirbelJ_2018	subspecies	646
0	4476001001	WirbelJ_2018	subspecies	646
57	4587001001	WirbelJ_2018	subspecies	646
0	4664001002	WirbelJ_2018	subspecies	646
2	0001001001	WirbelJ_2018	subspecies	968
4	0001001002	WirbelJ_2018	subspecies	968
49	0001001005	WirbelJ_2018	subspecies	968
1	0002001001	WirbelJ_2018	subspecies	968
2	0002001003	WirbelJ_2018	subspecies	968
6	0002001005	WirbelJ_2018	subspecies	968
31	0002001008	WirbelJ_2018	subspecies	968
16	0002001009	WirbelJ_2018	subspecies	968
0	0002001010	WirbelJ_2018	subspecies	968
0	0002001013	WirbelJ_2018	subspecies	968
23	0003001002	WirbelJ_2018	subspecies	968
3	0003001003	WirbelJ_2018	subspecies	968
24	0004001001	WirbelJ_2018	subspecies	968
2	0004001002	WirbelJ_2018	subspecies	968
0	0004001004	WirbelJ_2018	subspecies	968
2	0005001001	WirbelJ_2018	subspecies	968
2	0005001002	WirbelJ_2018	subspecies	968
14	0006001001	WirbelJ_2018	subspecies	968
1	0006001002	WirbelJ_2018	subspecies	968
21	0006001004	WirbelJ_2018	subspecies	968
1	0006001007	WirbelJ_2018	subspecies	968
45	0006001008	WirbelJ_2018	subspecies	968
24	0008001001	WirbelJ_2018	subspecies	968
2	0009001001	WirbelJ_2018	subspecies	968
5	0009001002	WirbelJ_2018	subspecies	968
4	0011001001	WirbelJ_2018	subspecies	968
21	0011001005	WirbelJ_2018	subspecies	968
38	0013001001	WirbelJ_2018	subspecies	968
3	0013001002	WirbelJ_2018	subspecies	968
3	0013001003	WirbelJ_2018	subspecies	968
5	0014001001	WirbelJ_2018	subspecies	968
0	0018001001	WirbelJ_2018	subspecies	968
0	0018001002	WirbelJ_2018	subspecies	968
2	0018001003	WirbelJ_2018	subspecies	968
11	0018001004	WirbelJ_2018	subspecies	968
4	0019001001	WirbelJ_2018	subspecies	968
7	0020001001	WirbelJ_2018	subspecies	968
51	0020001003	WirbelJ_2018	subspecies	968
2	0020001006	WirbelJ_2018	subspecies	968
2	0023001001	WirbelJ_2018	subspecies	968
8	0023001002	WirbelJ_2018	subspecies	968
2	0024001003	WirbelJ_2018	subspecies	968
5	0024001004	WirbelJ_2018	subspecies	968
15	0024001015	WirbelJ_2018	subspecies	968
2	0027001001	WirbelJ_2018	subspecies	968
9	0027001003	WirbelJ_2018	subspecies	968
2	0029001001	WirbelJ_2018	subspecies	968
7	0030001003	WirbelJ_2018	subspecies	968
1	0030001004	WirbelJ_2018	subspecies	968
0	0030001006	WirbelJ_2018	subspecies	968
11	0030001007	WirbelJ_2018	subspecies	968
73	0030001009	WirbelJ_2018	subspecies	968
0	0030001010	WirbelJ_2018	subspecies	968
105	0030001011	WirbelJ_2018	subspecies	968
11	0031001001	WirbelJ_2018	subspecies	968
1	0031001002	WirbelJ_2018	subspecies	968
4	0031001003	WirbelJ_2018	subspecies	968
4	0033001001	WirbelJ_2018	subspecies	968
0	0033001002	WirbelJ_2018	subspecies	968
9	0033001004	WirbelJ_2018	subspecies	968
81	0035001002	WirbelJ_2018	subspecies	968
0	0036001001	WirbelJ_2018	subspecies	968
4	0036001002	WirbelJ_2018	subspecies	968
0	0036001004	WirbelJ_2018	subspecies	968
19	0036001005	WirbelJ_2018	subspecies	968
1	0037001001	WirbelJ_2018	subspecies	968
33	0037001003	WirbelJ_2018	subspecies	968
26	0038001001	WirbelJ_2018	subspecies	968
0	0038001002	WirbelJ_2018	subspecies	968
3	0038001003	WirbelJ_2018	subspecies	968
2	0040001001	WirbelJ_2018	subspecies	968
12	0040001002	WirbelJ_2018	subspecies	968
4	0040001003	WirbelJ_2018	subspecies	968
2	0041001001	WirbelJ_2018	subspecies	968
10	0044001002	WirbelJ_2018	subspecies	968
1	0045001001	WirbelJ_2018	subspecies	968
91	0045001002	WirbelJ_2018	subspecies	968
3	0045001003	WirbelJ_2018	subspecies	968
1	0045001004	WirbelJ_2018	subspecies	968
3	0046001001	WirbelJ_2018	subspecies	968
0	0046001002	WirbelJ_2018	subspecies	968
21	0046001003	WirbelJ_2018	subspecies	968
2	0046001004	WirbelJ_2018	subspecies	968
18	0047001001	WirbelJ_2018	subspecies	968
7	0050001001	WirbelJ_2018	subspecies	968
8	0051001001	WirbelJ_2018	subspecies	968
3	0051001002	WirbelJ_2018	subspecies	968
94	0052001001	WirbelJ_2018	subspecies	968
3	0052001002	WirbelJ_2018	subspecies	968
7	0053001001	WirbelJ_2018	subspecies	968
1	0053001002	WirbelJ_2018	subspecies	968
2	0055001001	WirbelJ_2018	subspecies	968
30	0055001003	WirbelJ_2018	subspecies	968
22	0056001001	WirbelJ_2018	subspecies	968
0	0056001002	WirbelJ_2018	subspecies	968
6	0057001001	WirbelJ_2018	subspecies	968
16	0057001002	WirbelJ_2018	subspecies	968
0	0057001003	WirbelJ_2018	subspecies	968
4	0057001004	WirbelJ_2018	subspecies	968
0	0058001002	WirbelJ_2018	subspecies	968
0	0062001001	WirbelJ_2018	subspecies	968
4	0062001002	WirbelJ_2018	subspecies	968
25	0062001003	WirbelJ_2018	subspecies	968
13	0064001001	WirbelJ_2018	subspecies	968
